"";"Jurumirim";"Chavantes";"Capivara"
"1";0,001;0,001;0,001
"2";0,00132253153403604;0,00147836850418272;0,00133682509271441
"3";0,00163321968703154;0,0019439114149894;0,0016268122784535
"4";0,00195979445695139;0,00269715777429496;0,00221663860855895
"5";0,00260328600945473;0,00299614770125882;0,0025969048538221
"6";0,00286120007527115;0,00303897129881324;0,00287918421017577
"7";0,00306492944479538;0,00340093191660871;0,00326411536037512
"8";0,00328570336657691;0,00390160461061792;0,00358012296205488
"9";0,00375171269947611;0,00655923988487614;0,00384391596066037
"10";0,00421005344128664;0,00726604193714114;0,00435452170966636
"11";0,00434580107217303;0,00777008776535316;0,00483560970001632
"12";0,0046145693791328;0,00876577559222202;0,00509448040703785
"13";0,00531844419429724;0,00921688360073148;0,0054158523797623
"14";0,0063547774333201;0,00957621749260283;0,00581938993543218
"15";0,00658429904991989;0,0103918710626139;0,00704790864147046
"16";0,00715072518683305;0,0112482365315041;0,00737722116417525
"17";0,00777943853563278;0,0132297950652916;0,00768128158059373
"18";0,00812422544527048;0,0134849347112143;0,00786131196632662
"19";0,00849919992861825;0,0137394236523612;0,0081795301354124
"20";0,00893156174852518;0,0147593863618505;0,0083031245871159
"21";0,00973511678034873;0,0152023397873532;0,00859265360855355
"22";0,0102371989844535;0,0162284292979816;0,00894738763674688
"23";0,0104523288908602;0,016655792325339;0,00956958258678226
"24";0,0110386484042622;0,017090528796569;0,0103403874568977
"25";0,0110822664666538;0,0179911449420886;0,010592583515621
"26";0,011408823208203;0,0189381536794996;0,0107347190042791
"27";0,0120097090101517;0,0202533471130909;0,0107832463194441
"28";0,0123925767406512;0,021043330229624;0,0112902485522395
"29";0,0125376515018039;0,0216031368237763;0,011517426696146
"30";0,0135228125037462;0,021641088358999;0,011493371379493
"31";0,0139392430444971;0,0216724799335699;0,011518771789702
"32";0,0140191710386974;0,0219667672930236;0,0115915659027578
"33";0,0141929573406921;0,0222831040866679;0,0115543604326678
"34";0,0143390867421934;0,0222601872830019;0,0115254501797885
"35";0,0143853486365518;0,0227786071681415;0,0118801774557938
"36";0,0146786984548434;0,0238816759861213;0,0120619569292568
"37";0,0148588332636956;0,0244175754662862;0,0121434677482907
"38";0,0152611573697425;0,0259106686978941;0,0121796065541048
"39";0,0152439217945905;0,0262715955994035;0,0122821697959655
"40";0,0156608095564434;0,0268821860881743;0,0122182106172357
"41";0,0156306270498405;0,0276768876969029;0,0121596769460811
"42";0,0155950484730989;0,0279387071913715;0,0124194797689275
"43";0,0156258337597284;0,0280631899297548;0,012507417767593
"44";0,0158629981704264;0,028248707136051;0,0126439343087914
"45";0,0161422549474436;0,0283886373934376;0,012682961815186
"46";0,0165089074754111;0,0281421809110547;0,0126987656363665
"47";0,0174996702137168;0,028329832576506;0,0127582538408343
"48";0,0175351612861592;0,028147577229062;0,0127845297576118
"49";0,0176184863994584;0,028067819431802;0,0128715577331074
"50";0,0179425610384595;0,0281231391124439;0,0128002298748623
"51";0,0179179110614707;0,0282666891203042;0,0129493386322052
"52";0,0181573274788515;0,0282333892403696;0,0130974545599291
"53";0,0182022145248557;0,0282114557048165;0,0130905598346614
"54";0,0181305510512731;0,0281145266538421;0,0132792905649276
