"";"Jurumirim";"Chavantes";"Capivara"
"1";0,001;0,001;0,001
"2";0,00131676893941931;0,00147221737282131;0,00133104792671815
"3";0,00162020900058614;0,0019293693254558;0,00161385637305817
"4";0,00193806564352074;0,00267134103070486;0,00219451566853247
"5";0,00257055714587559;0,00295662409301716;0,00256348262678047
"6";0,00281545859183078;0,00298512493476625;0,00283315417381465
"7";0,00300528634574521;0,00333204665014988;0,0032041227338499
"8";0,00321144879528264;0,00381581491235307;0,00350496702458294
"9";0,00366147485219217;0,00644902790347883;0,0037524860369114
"10";0,00410190163522692;0,00712375606099319;0,00424545945553518
"11";0,00421863721752618;0,00759340263413886;0,00470696573516909
"12";0,00446783409928816;0,00855203356770331;0,00494546070041138
"13";0,00515013249676716;0,00896363674573431;0,00524603101023696
"14";0,00616112762412864;0,00928254053315341;0,0056284271772344
"15";0,0063627662185346;0,0100545350257785;0,00683187501922191
"16";0,00689998187777286;0,0108635277021761;0,00713187637356503
"17";0,00749729674406183;0,01279122628761;0,00740637840158089
"18";0,00780892212975666;0,01298817287027;0,00755900697005421
"19";0,00814967980446055;0,0131880542183228;0,00784904876839281
"20";0,00854643688670284;0,0141511634477143;0,00794577654543283
"21";0,00931196692036562;0,014534782837605;0,00820822702723565
"22";0,00977370430136411;0,0155002407276005;0,00853596931006981
"23";0,00994751753008041;0,0158638147354412;0,0091294109381145
"24";0,0104909080156939;0,0162313294211415;0,00986607653195745
"25";0,010490400119216;0,0170620624571746;0,0100808790100625
"26";0,0107725160220944;0,0179352484686814;0,0101845512908483
"27";0,0113271459614442;0,0191716178254104;0,0101948884633126
"28";0,0116619013437987;0,0198788256941655;0,0106633727092369
"29";0,0117581579680556;0,0203538970371732;0,0108507720941911
"30";0,0126925192511625;0,0203071991439802;0,0107864674516432
"31";0,0130558365040899;0,0202554595716125;0,0107723061704161
"32";0,0130827735364622;0,0204673849269963;0,0108063983309086
"33";0,0132040264325801;0,0207031430741656;0,0107322055921087
"34";0,013298080188642;0,0206064599083266;0,0106680256716215
"35";0,0132920367617712;0,0210460582913476;0,0109879515578635
"36";0,0135327874760736;0,0220664493232797;0,0111341274838382
"37";0,0136602134755535;0,0225157234208791;0,0111787076074175
"38";0,0140087661869845;0,0239180509166219;0,0111770299305402
"39";0,0139377132212912;0,0241846140788864;0,011243437136159
"40";0,0143006904870397;0,0246996821977728;0,011145146829945
"41";0,0142165465700491;0,0253963499347492;0,0110540730718002
"42";0,0141276208604391;0,0255590766781595;0,0112831002249009
"43";0,0141057168421703;0,0255843259363518;0,0113418629761685
"44";0,0142901463694498;0,0256710699608515;0,0114488170212519
"45";0,0145164669301994;0,0257130193064674;0,0114586793288978
"46";0,0148299537289765;0,0253707049904039;0,0114459590588657
"47";0,0157661014487378;0,0254655533944941;0,0114764284852086
"48";0,0157460215226444;0,0251920846507461;0,0114750344435125
"49";0,0157745212774782;0,0250236638236084;0,0115339340181723
"50";0,016043100937693;0,0249920646290528;0,0114391400550024
"51";0,0159631024307702;0,0250515940034493;0,0115637198570175
"52";0,0161463462021528;0,0249344059855427;0,0116841385126957
"53";0,0161337260411297;0,024828921687044;0,0116501783703993
"54";0,01600553366349;0,0246485641911401;0,0118105146044735
"55";0,0160139344805544;0,0247342466332644;0,0118259018458235
"56";0,0163036093939982;0,0246539144504937;0,011989406783883
"57";0,0166728616548955;0,0244364806223052;0,0125397853127625
"58";0,0168354744288782;0,0249034710346436;0,0126109853926918
"59";0,0169369161777803;0,0247632460045571;0,0127359550879359
"60";0,0169241986079519;0,0246736525119759;0,0130451225797568
"61";0,0169194668040197;0,0245969993925609;0,0130077555376052
"62";0,017230439460109;0,0249464878695885;0,0130142281064215
"63";0,0172063541333125;0,0250078728888218;0,0130178455469827
"64";0,017209950844979;0,0248698741374527;0,0130332165656768
"65";0,0173338132079447;0,0248310500291417;0,0130537248559677
"66";0,0178861236970292;0,0248460488658832;0,0131162378283666
"67";0,0178825425333259;0,0247199479889951;0,0131053854450552
"68";0,0177028800477566;0,0247066712482745;0,0131377624875939
"69";0,0176566881927273;0,024646839216924;0,0131727557197891
"70";0,0175772820070206;0,0246604540730001;0,0130745968779645
"71";0,0185214980788151;0,024427581958916;0,0129537344255175
"72";0,0190728432903272;0,024279722859385;0,0127889325632812
"73";0,0190732187112732;0,0240472811583076;0,0126794672303801
"74";0,0191683008609426;0,023887033514064;0,0126562880455946
"75";0,0197666073997558;0,0236389513813675;0,012683899366562
"76";0,0197240026034494;0,0234481250623537;0,0126780099103944
"77";0,0198114858404172;0,0234581275227559;0,0127361984293404
"78";0,0199135414553425;0,0237040535820127;0,0128135299876438
"79";0,0199259242494897;0,0238016264710099;0,0128026800432862
"80";0,0200400926934186;0,0238875356548629;0,0126806449316558
"81";0,0199719728033377;0,0237689189715679;0,0125781917490777
"82";0,0199814121968308;0,0236762677787607;0,012634494969092
"83";0,0199540035776898;0,023605649568051;0,0126469626291138
"84";0,0198897400557947;0,0235524979231772;0,012595351879436
"85";0,0203843457328772;0,0234800806520724;0,0125524288059292
"86";0,0202980590616451;0,0233193701441018;0,0124958764620824
