"";"Jurumirim";"Chavantes";"Capivara"
"1";0,001;0,001;0,001
"2";0,00132739700017868;0,00148351257812275;0,00134165852156213
"3";0,00164424947482185;0,00195612103052912;0,00163769615545962
"4";0,00197828541624311;0,00271890947788831;0,00223528987140114
"5";0,00263123094117724;0,00302956546851529;0,002625176695007
"6";0,00290038140014375;0,00308467640948095;0,00291825334236818
"7";0,00311619313217494;0,00345962999942337;0,00331520863508562
"8";0,00334974625616643;0,00397496819620028;0,00364434166220344
"9";0,00382979220026816;0,00665367408671896;0,00392229303657341
"10";0,00430390648549031;0,00738812802367159;0,00444830159359984
"11";0,00445647596704446;0,00792199913468158;0,00494654100815427
"12";0,004742662589551;0,00894995865456477;0,00522333941600542
"13";0,00546577180823186;0,00943562013134853;0,00556310765284958
"14";0,00652463991883243;0,00983053042433128;0,00598541192956312
"15";0,00677900185878269;0,0106847697687931;0,00723611524894312
"16";0,00737156027422576;0,0115831308890601;0,00759135205528066
"17";0,00802842164642473;0,0136124479877824;0,00792170342973923
"18";0,0084030363795072;0,013919338516383;0,00812627669011913
"19";0,00880893603298664;0,0142227807267499;0,00846984128971719
"20";0,00927361087566532;0,0152939023106123;0,00861774973502811
"21";0,0101117400681427;0,0157904233578342;0,00893189007095104
"22";0,0106505762877028;0,0168714427157007;0,00931123196197763
"23";0,0109035319727603;0,0173567572207929;0,00995961547434775
"24";0,0115293170317055;0,0178528434689944;0,0107613853182566
"25";0,0116137114053435;0,0188174846269422;0,0110475372843311
"26";0,0119816080542462;0,0198322830565207;0,011224796128233
"27";0,0126256635285627;0,0212199495171095;0,0113084533397386
"28";0,0130535761417156;0,02208621592439;0,0118510634467338
"29";0,0132446219918699;0,0227244805776696;0,0121151380844586
"30";0,014277731729744;0,0228413506659219;0,0121286584510782
"31";0,0147443588534804;0,0229509237251671;0,0121913100160838
"32";0,0148746909807154;0,0233232663642174;0,0123008462481788
"33";0,015098822545882;0,0237165325189781;0,0122990995375087
"34";0,0152952144922563;0,0237648382262018;0,0123043555131782
"35";0,0153923138075831;0,0243595205676461;0,0126929937056421
"36";0,0157371040483982;0,0255426132806616;0,0129095430381052
"37";0,015969083339582;0,0261624108334371;0,0130272272224407
"38";0,0164245157177125;0,02774340733034;0,0131005938196686
"39";0,0164607621804874;0,0281958285021822;0,0132390923778716
"40";0,0169315404594196;0,0288994850924512;0,0132096248013296
"41";0,0169556226858579;0,0297899798160633;0,0131841828059499
"42";0,0169741735773635;0,0301490819293788;0,013475592965298
"43";0,0170588887920187;0,0303716377687881;0,0135937435509346
"44";0,017350367017275;0,0306554840943052;0,0137609414052359
"45";0,0176843986422382;0,0308936875490593;0,013830407410605
"46";0,0181062705569529;0,0307443079304094;0,0138762140009074
"47";0,0191536431633768;0,0310269154348129;0,0139663273004863
"48";0,0192467742157469;0,030938825006368;0,0140221072613358
"49";0,0193874164665113;0,0309515886044004;0,0141392145037074
"50";0,0197697493007753;0,0310984280636656;0,0140936947338298
"51";0,0198035537543466;0,0313313036024449;0,0142697280670901
"52";0,0201025874435328;0,0313877935674691;0,0144478554779314
"53";0,0202087445803373;0,0314559719059254;0,0144704991001504
"54";0,0201978727769194;0,0314497082570169;0,0146901559232407
"55";0,0203235377550748;0,0317082059528443;0,0147671316212402
"56";0,0207300817717527;0,0318011828074896;0,0149934910223295
"57";0,0212187463709414;0,0317553086734127;0,0156085018201489
"58";0,0215023932524786;0,0323953786404353;0,0157433553619918
"59";0,0217253370600564;0,0324303376658476;0,01593812733627
"60";0,0218366499419786;0,0325153491735442;0,0163200263090711
"61";0,0219573442147294;0,0326123302076999;0,0163551634949734
"62";0,0223964673597136;0,0331504687333662;0,016435456993182
"63";0,0225001270444156;0,0334060601395374;0,0165167909181328
"64";0,0226307510627969;0,0334609869403228;0,0166119382095769
"65";0,0228816087169117;0,0336147072402722;0,0167128713804419
"66";0,0235636536723192;0,0338227179163249;0,0168576456772514
"67";0,0236908906998498;0,0338876964747128;0,0169284899599746
"68";0,023640573076434;0,0340641858327757;0,0170415139600075
"69";0,0237220758965342;0,0341917690210469;0,0171591808236462
"70";0,0237469569294627;0,0343909243931284;0,0171439092337094
"71";0,0247769899144835;0,0343319341801279;0,0170995351987563
"72";0,0254297901847442;0,0343573079237723;0,0169995351845558
"73";0,0255387840594412;0,0342873524093608;0,016954021159343
"74";0,0257474077943992;0,0342801389354925;0,0169958845556752
"75";0,0264673217585994;0,0341824471092481;0,0170893174220051
"76";0,0265546000117646;0,0341382892605164;0,0171497327031501
"77";0,0267770703146173;0,034297111901582;0,0172799420128812
"78";0,0270198900332367;0,0346917712995402;0,0174309497000013
"79";0,0271767314392256;0,0349411408059749;0,017490306931821
"80";0,0274352575423761;0,035179864185923;0,0174331762323783
"81";0,0275119570964552;0,0352146979378664;0,0173978395149868
"82";0,0276642267556658;0,035271563707889;0,0175206060315416
"83";0,0277787922325103;0,0353508094562134;0,0175997351733099
"84";0,0278575117969608;0,0354456228236844;0,0176152715548197
"85";0,0284985611454116;0,0355201772084649;0,0176387952598856
"86";0,0285608519265258;0,0355010379647729;0,017648364320428
"87";0,0285925156831377;0,0354492194059063;0,0176499821893468
"88";0,028628155843998;0,0355415434836003;0,0176018290468523
"89";0,028754105975138;0,0361603329094977;0,017617234443891
"90";0,0288003698910121;0,0366282456443255;0,017582409467471
"91";0,0288118625726799;0,0370244220118774;0,0176652445591505
"92";0,0288237120499605;0,0375334739666898;0,0176845684341647
"93";0,0289472745969699;0,0379845806183888;0,0177759383007212
"94";0,0290002447082895;0,038016209178419;0,0177006787744202
