"";"Jurumirim";"Chavantes";"Capivara"
"1";0,001;0,001;0,001
"2";0,00132620121630533;0,00148272607618743;0,001340902129691
"3";0,00164153490052377;0,00195424021099247;0,00163598463060352
"4";0,00197372856944248;0,00271553257536887;0,00223234294246746
"5";0,00262433389719149;0,00302433137040409;0,00262068830127719
"6";0,00289071105170678;0,00307745569979356;0,00291203604021724
"7";0,00310355590624921;0,00345028683773367;0,00330703997163133
"8";0,00333400394068836;0,00396321890262505;0,00363403872680174
"9";0,00381068972850176;0,00663852841848248;0,00390973014398636
"10";0,00428109335618906;0,00736856365192748;0,00443328466183508
"11";0,00442977551257883;0,00789771926101805;0,00492881241710659
"12";0,00471201475964564;0,00892070347581995;0,0052028321878141
"13";0,00543085798861899;0,00940123319760426;0,00553981684756668
"14";0,00648486788129921;0,00979105139597276;0,00595944029318346
"15";0,00673401828534592;0,0106398352688277;0,00720710449865456
"16";0,00732124008113126;0,0115323917851266;0,00755887482553296
"17";0,00797253204792881;0,0135550769428228;0,00788579872155671
"18";0,00834142287673536;0,0138548133705752;0,00808743240611681
"19";0,00874151205539645;0,0141519397582781;0,00842815216652565
"20";0,00920024020030166;0,0152168379841275;0,00857364405502842
"21";0,0100321251192825;0,0157072272361825;0,00888559651250953
"22";0,0105644690407982;0,016782449526605;0,00926307015332101
"23";0,0108108834783307;0,0172620853567844;0,00990977155710427
"24";0,011429946842722;0,0177522927063379;0,010709547518352
"25";0,0115074745025623;0,0187109611982811;0,0109935465973938
"26";0,0118684783042221;0,0197195606139616;0,0111686351287285
"27";0,0125053956223119;0,0211006902083067;0,0112502219055668
"28";0,0129259098014896;0,0219601869487148;0,0117908254510868
"29";0,0131094381125199;0,0225916096290786;0,0120528856521294
"30";0,0141347531151168;0,0227018659010748;0,0120644176467921
"31";0,0145932939642982;0,0228050623982679;0,0121251625392614
"32";0,0147155934542689;0,0231712112511198;0,0122329109958985
"33";0,0149317807951827;0,0235586873414667;0,0122295493912359
"34";0,0151203487544452;0,0236023616430496;0,0122333929179904
"35";0,0152095857791564;0,0241921710045095;0,0126207335845565
"36";0,0155464717024191;0,0253703470714832;0,0128359959445946
"37";0,0157705506901556;0,025985262469632;0,0129523897954888
"38";0,016217924499983;0,0275613021165616;0,0130244046429441
"39";0,0162461046686616;0,0280087100367133;0,0131616868774779
"40";0,0167088015441415;0,0287073992055127;0,013131151723968
"41";0,0167247930062309;0,0295929094109593;0,0131048000586115
"42";0,0167352866559024;0,0299470722033608;0,0133954948750194
"43";0,0168119939993692;0,0301649537098607;0,013513143081185
"44";0,0170954240041599;0,0304443468018321;0,0136799850094963
"45";0,0174213663310561;0,0306782405993515;0,0137492189164715
"46";0,0178351522979748;0,0305247485208509;0,0137948347725731
"47";0,0188743427017043;0,030803539812735;0,0138847372271952
"48";0,018959267794459;0,0307118472998619;0,0139404059701787
"49";0,0190918540849771;0,0307212676246053;0,0140573355781923
"50";0,0194660659530548;0,0308652044890197;0,0140119058522148
"51";0,019491801921587;0,0310956918774621;0,0141879483306432
"52";0,0197826245841642;0,0311499233172453;0,0143658288119237
"53";0,0198803159068715;0,0312159717092214;0,0143882094909386
"54";0,0198610570822633;0,0312076633509309;0,0146075191037152
"55";0,019978276974689;0,0314642324689563;0,0146841056235068
"56";0,0203764138191218;0,0315553721481444;0,0149100690864333
"57";0,0208565059262977;0,03150788892141;0,0155247002299142
"58";0,0211314673495417;0,032146518536846;0,0156592820396599
"59";0,0213456792735108;0,0321800621535959;0,0158535813746856
"60";0,0214480014486396;0,0322637107655949;0,0162348799774685
"61";0,0215595061379001;0,0323593970513886;0,0162693619313056
"62";0,0219892898343793;0,0328958673152459;0,0163489074754325
"63";0,0220837310220756;0,0331497017879247;0,016429350843305
"64";0,0222052527446704;0,0332029367051578;0,0165235508352988
"65";0,0224470854120442;0,0333549922569223;0,0166235433953916
"66";0,0231200227662881;0,0335613470362792;0,0167673171832065
"67";0,0232381868590684;0,0336247429524642;0,0168371471108896
"68";0,02317895368211;0,0337997097071358;0,0169491495401732
"69";0,0232517071110141;0,0339258718242412;0,0170656786082186
"70";0,0232699143412346;0,0341236811120189;0,0170491800369921
"71";0,0242952901670554;0,0340637694972257;0,0170036899726351
"72";0,024942807826717;0,0340883300510776;0,0169029369643788
"73";0,0250462926311298;0,0340180003528761;0,0168566978704136
"74";0,025249190131544;0,0340106967252055;0,0168978098137217
"75";0,0259629585722104;0,033913023253465;0,0169904808296692
"76";0,0260435730325833;0,0338690085002111;0,0170501056945542
"77";0,0262589997552968;0,0340279600589142;0,0171793508892974
"78";0,0264943104137571;0,034422827278374;0,0173293286394021
"79";0,0266432820506905;0,0346725618674632;0,0173877097090159
"80";0,0268938756719488;0,0349116797913092;0,017329699866053
"81";0,0269625153529419;0,0349469224307798;0,0172934019124735
